Power [kW]
0
0
0
0
0
136.614
478.312
784.666
857.205
796.411
751.572
710.237
671.849
545.372
382.656
208.209
77.265
10.049
0
0
0
0
0
0
0
0
0
0
0
27.6
144.211
322.63
486.171
601.966
618.888
625.31
619.317
572.499
448.086
285.726
128.113
19.49
0
0
0
0
0
0
0
0
0
0
0
559.418
900
900
900
900
900
891.106
846.658
755.092
600.617
388.881
175.113
32.45
0
0
0
0
0
0
0
0
0
0
0
575.519
867.5
881.806
898.728
900
897.977
864.138
823.468
753.845
598.825
288.601
105.069
21.181
0
0
0
0
0
0
0
0
0
0
0
73.551
214.507
357.036
544.581
705.157
754.843
757.812
690.402
544.54
376.703
211.813
79.074
11.689
0
0
0
0
0
0
0
0
0
0
0
111.714
570.106
790.162
814.547
782.962
730.292
582.999
417.38
307.281
232.65
146.42
57.754
7.583
0
0
0
0
0
0
0
0
0
0
0
322.176
447.692
318.751
326.078
376.602
421.494
475.745
514.36
503.754
402.615
218.582
79.362
12.515
0
0
0
0
0
0
0
0
0
0
0
88.761
391.797
758.092
870.528
874.591
824.562
771.821
721.341
654.709
544.626
399.548
220.337
69.547
0
0
0
0
0
0
0
0
0
0
0
511.36
851.166
833.66
813.404
812.707
789.035
767.549
727.87
691.551
625.826
481.147
275.476
72.895
0
0
0
0
0
0
0
0
0
0
0
424.658
900
900
900
875.267
724.365
613.686
486.451
375.142
288.545
179.352
80.359
18.822
0
0
0
0
0
0
0
0
0
0
0
437.121
754.327
755.561
739.949
688.825
708.215
744.7
788.925
813.32
829.032
736.47
383.091
49.962
0
0
0
0
0
0
0
0
0
0
0
691.802
900
900
900
900
900
900
900
900
884.197
843.088
744.226
438.353
0
0
0
0
0
0
0
0
0
0
0
523.033
900
900
900
900
900
900
888.883
870.799
848.366
814.67
710.694
388.197
0
0
0
0
0
0
0
0
0
0
0
523.408
900
900
900
900
900
900
900
895.704
874.729
831.795
726.58
402.65
0
0
0
0
0
0
0
0
0
0
0
564.976
900
900
900
900
900
900
900
884.792
834.398
708.495
481.592
135.476
0
0
0
0
0
0
0
0
0
0
0
571.81
900
900
900
900
900
900
900
900
873.504
803.286
577.579
124.248
0
0
0
0
0
0
0
0
0
0
0
622.732
900
900
900
900
900
900
900
900
874.743
826.347
708.839
400.609
0
0
0
0
0
0
0
0
0
0
0
578.907
900
900
900
900
900
900
900
894.535
875.124
832.743
729.126
398.087
0
0
0
0
0
0
0
0
0
0
0
564.657
900
900
900
900
900
900
900
884.892
843.282
772.634
641.974
302.377
0
0
0
0
0
0
0
0
0
0
0
389.487
863.797
900
900
900
900
900
891.685
873.393
847.497
757.604
594.077
267.828
0
0
0
0
0
0
0
0
0
0
0
470.348
900
900
900
900
900
900
874.624
826.139
747.492
685.024
574.179
258.976
0
0
0
0
0
0
0
0
0
0
0
495.445
900
900
900
900
900
900
900
899.247
879.052
839.807
729.774
386.449
0
0
0
0
0
0
0
0
0
0
0
520.417
900
900
900
900
900
900
900
900
900
856.669
744.571
392.71
0
0
0
0
0
0
0
0
0
0
0
516.405
900
900
900
900
900
900
900
900
897.657
857.146
745.773
386.41
0
0
0
0
0
0
0
0
0
0
0
515.087
900
900
900
900
900
900
900
887.536
858.941
799.607
626.282
225.939
0
0
0
0
0
0
0
0
0
0
0
495.552
900
900
900
900
900
900
900
900
893.157
841.513
692.229
248.111
0
0
0
0
0
0
0
0
0
0
0
473.513
900
900
900
900
900
900
900
900
898.286
843.702
682.783
250.116
0
0
0
0
0
0
0
0
0
0
0
392.336
819.451
824.56
900
900
900
900
900
875.858
841.47
810.231
691.947
315.892
0
0
0
0
0
0
0
0
0
0
0
394.181
900
900
900
900
900
900
900
900
887.524
846.671
730.256
332.217
0
0
0
0
0
0
0
0
0
0
0
412.836
900
900
900
900
900
900
900
900
897.128
854.712
742.158
339.701
0
0
0
0
0
0
0
0
0
0
0
386.365
900
900
900
900
900
900
900
900
893.469
852.43
741.315
330.58
0
0
0
0
0
0
0
0
0
0
0
387.249
900
900
900
900
900
900
900
900
893.41
851.51
737.986
312.361
0
0
0
0
0
0
0
0
0
0
0
375.792
900
900
900
900
900
900
900
898.8
872.863
819.034
679.409
242.132
0
0
0
0
0
0
0
0
0
0
0
313.263
580.409
690.893
831.974
900
900
900
900
871.056
818.61
732.574
572.156
211.068
0
0
0
0
0
0
0
0
0
0
0
276.381
900
900
900
900
900
900
900
899.758
881.74
839.899
729.21
264.831
0
0
0
0
0
0
0
0
0
0
0
285.505
900
900
900
900
900
900
900
900
891.029
847.122
726.95
249.972
0
0
0
0
0
0
0
0
0
0
0
307.61
900
900
900
900
900
900
900
900
900
865.665
746.085
251.331
0
0
0
0
0
0
0
0
0
0
0
315.358
900
900
900
900
900
900
900
900
900
872.3
757.365
255.304
0
0
0
0
0
0
0
0
0
0
0
318.002
900
900
900
900
900
900
900
900
900
876.89
759.848
241.347
0
0
0
0
0
0
0
0
0
0
0
315.132
900
900
900
900
900
900
900
900
900
887.096
772.732
240.95
0
0
0
0
0
0
0
0
0
0
0
295.244
900
900
900
900
900
900
900
900
900
887.56
774.467
231.512
0
0
0
0
0
0
0
0
0
0
0
285.218
900
900
900
900
900
900
900
900
900
890.075
776.054
220.903
0
0
0
0
0
0
0
0
0
0
0
265.646
900
900
900
900
900
900
900
900
900
879.497
765.063
205.202
0
0
0
0
0
0
0
0
0
0
0
242.422
900
900
900
900
900
900
900
900
899.519
853.97
730.358
169.223
0
0
0
0
0
0
0
0
0
0
0
93.616
744.095
884.695
900
900
900
900
900
900
894.809
843.358
692.852
117.364
0
0
0
0
0
0
0
0
0
0
0
216.047
900
900
900
900
900
900
900
900
900
874.05
757.064
167.476
0
0
0
0
0
0
0
0
0
0
0
206.74
900
900
900
900
900
900
900
900
900
876.201
761.228
162.689
0
0
0
0
0
0
0
0
0
0
0
200.433
900
900
900
900
900
900
900
900
900
859.307
736.4
138.397
0
0
0
0
0
0
0
0
0
0
0
161.805
900
900
900
900
900
900
900
900
900
864.651
748.9
137.301
0
0
0
0
0
0
0
0
0
0
0
172.855
900
900
900
900
900
900
900
900
867.308
823.334
690.765
101.564
0
0
0
0
0
0
0
0
0
0
0
129.105
895.778
900
900
900
900
900
900
900
896.625
856.635
730.481
107.338
0
0
0
0
0
0
0
0
0
0
0
127.686
899.457
900
900
900
900
900
900
900
878.446
819.052
691.596
80.994
0
0
0
0
0
0
0
0
0
0
0
49.782
701.078
867.44
879.43
888.585
892.405
899.893
900
900
895.904
860.554
738.362
96.092
0
0
0
0
0
0
0
0
0
0
0
108.627
885.522
900
900
900
900
900
900
897.361
848.701
738.085
494.704
20.836
0
0
0
0
0
0
0
0
0
0
0
30.553
567.816
713.435
701.04
643.791
630.065
611.951
552.242
456.434
380.056
349.143
172.721
2.583
0
0
0
0
0
0
0
0
0
0
0
38.919
644.515
786.124
835.247
863.464
862.343
848.806
817.475
742.355
624.443
435.775
185.67
3.351
0
0
0
0
0
0
0
0
0
0
0
69.834
824.391
900
900
900
900
900
892.445
872.117
848.34
805.077
669.401
52.367
0
0
0
0
0
0
0
0
0
0
0
69.289
834.351
900
900
900
900
900
899.057
884.98
843.624
800.68
669.809
49.909
0
0
0
0
0
0
0
0
0
0
0
64.006
833.372
900
900
900
900
900
900
880.949
827.427
738.56
563.158
25.486
0
0
0
0
0
0
0
0
0
0
0
4.198
342.883
674.627
828.784
826.546
785.423
669.233
604.746
544.046
428.548
267.586
154.336
2.442
0
0
0
0
0
0
0
0
0
0
0
15.919
580.832
852.091
900
900
900
900
900
886.13
806.228
733.471
573.798
23.258
0
0
0
0
0
0
0
0
0
0
0
4.3
347.811
759.958
879.037
900
900
900
900
900
895.081
826.54
681.228
36.807
0
0
0
0
0
0
0
0
0
0
0
64.293
900
900
900
900
900
900
900
900
900
900
785.022
47.642
0
0
0
0
0
0
0
0
0
0
0
58.125
895.539
900
900
900
900
900
900
900
900
882.845
767.447
40.443
0
0
0
0
0
0
0
0
0
0
0
46.57
864.087
900
900
900
900
900
900
900
900
869.677
748.074
33.226
0
0
0
0
0
0
0
0
0
0
0
43.46
871.809
900
900
900
900
900
900
900
900
893.907
782.038
33.237
0
0
0
0
0
0
0
0
0
0
0
33.374
839.88
900
900
900
900
900
900
900
900
881.267
759.406
24.893
0
0
0
0
0
0
0
0
0
0
0
26.76
816.963
900
900
900
900
900
900
900
900
893.067
773.192
23.085
0
0
0
0
0
0
0
0
0
0
0
31.988
867.306
900
900
900
900
900
900
900
900
900
802.707
22.199
0
0
0
0
0
0
0
0
0
0
0
30.153
882.308
900
900
900
900
900
900
900
900
900
812.021
21.555
0
0
0
0
0
0
0
0
0
0
0
24.496
860.49
900
900
900
900
900
900
900
900
900
796.121
16.958
0
0
0
0
0
0
0
0
0
0
0
19.306
829.662
900
900
900
900
900
900
900
900
900
794.17
14.638
0
0
0
0
0
0
0
0
0
0
0
1.546
508.097
849.696
900
900
900
900
895.532
882.906
844.264
738.19
461.882
1.885
0
0
0
0
0
0
0
0
0
0
0
0.663
533.394
832.562
900
898.38
892.951
881.894
835.403
785.097
759.662
669.836
406.867
0.532
0
0
0
0
0
0
0
0
0
0
0
2.936
733.198
879.909
900
900
900
900
900
900
900
865.082
738.624
5.152
0
0
0
0
0
0
0
0
0
0
0
3.046
720.062
892.035
900
900
900
900
900
900
900
900
783.571
5.409
0
0
0
0
0
0
0
0
0
0
0
3.211
770.403
900
900
900
900
900
900
900
900
896.228
786.479
4.406
0
0
0
0
0
0
0
0
0
0
0
4.699
789.981
900
900
900
900
900
900
900
900
900
790.098
3.099
0
0
0
0
0
0
0
0
0
0
0
3.532
784.468
900
900
900
900
900
900
900
900
900
781.735
1.776
0
0
0
0
0
0
0
0
0
0
0
1.477
745.877
888.285
900
900
900
900
900
900
900
882.324
746.576
0.367
0
0
0
0
0
0
0
0
0
0
0
0
680.339
856.753
900
900
900
900
900
900
900
873.221
734.654
0
0
0
0
0
0
0
0
0
0
0
0
0.683
768.675
900
900
900
900
900
900
900
900
888.591
755.823
0
0
0
0
0
0
0
0
0
0
0
0
0
734.399
886.481
900
900
900
900
900
900
870.357
795.911
593.491
0
0
0
0
0
0
0
0
0
0
0
0
0
778.556
900
900
900
900
900
900
900
900
900
812.585
0
0
0
0
0
0
0
0
0
0
0
0
0
755.669
898.489
900
900
900
900
900
900
900
898.517
800.725
0
0
0
0
0
0
0
0
0
0
0
0
0
752.509
898.062
900
900
900
900
900
900
900
897.641
783.662
0
0
0
0
0
0
0
0
0
0
0
0
0
586.901
829.31
900
900
900
900
900
900
900
882.696
733.363
0
0
0
0
0
0
0
0
0
0
0
0
0
699.629
876.487
900
900
900
900
900
900
900
888.906
762.684
0
0
0
0
0
0
0
0
0
0
0
0
0
701.339
883.458
900
900
900
900
900
900
900
885.573
755.837
0
0
0
0
0
0
0
0
0
0
0
0
0
691.411
867.404
900
900
900
900
900
900
900
863.434
725.956
0
0
0
0
0
0
0
0
0
0
0
0
0
676.202
872.586
900
900
900
900
900
900
900
866.09
591.734
0
0
0
0
0
0
0
0
0
0
0
0
0
663.207
856.54
900
900
857.685
824.737
801.471
833.548
871.522
834.874
671.541
0
0
0
0
0
0
0
0
0
0
0
0
0
648.311
846.888
892.7
900
900
900
900
886.573
859.302
813.132
599.012
0
0
0
0
0
0
0
0
0
0
0
0
0
269.682
487.369
689.733
808.376
857.983
874.971
868.165
841.148
750.968
551.741
177.003
0
0
0
0
0
0
0
0
0
0
0
0
0
490.338
783.296
815.471
854.564
878.396
883.265
815.42
694.167
580.698
289.333
25.839
0
0
0
0
0
0
0
0
0
0
0
0
0
555.082
807.058
870.769
891.702
900
900
900
883.061
848.941
772.913
521.439
0
0
0
0
0
0
0
0
0
0
0
0
0
529.123
753.733
863.858
885.523
893.581
890.609
881.444
866.186
800.917
629.662
324.292
0
0
0
0
0
0
0
0
0
0
0
0
0
649.406
886.795
900
900
900
900
900
900
900
900
771.713
0
0
0
0
0
0
0
0
0
0
0
0
0
720.174
900
900
900
900
900
900
900
900
900
799.884
0
0
0
0
0
0
0
0
0
0
0
0
0
708.264
900
900
900
900
900
900
900
900
900
755.01
0
0
0
0
0
0
0
0
0
0
0
0
0
633.788
856.557
900
900
900
900
900
900
900
879.511
713.117
0
0
0
0
0
0
0
0
0
0
0
0
0
662.89
876.414
900
900
900
900
900
900
900
900
731.643
0
0
0
0
0
0
0
0
0
0
0
0
0
669.992
882.092
900
900
900
900
900
900
900
896.765
707.607
0
0
0
0
0
0
0
0
0
0
0
0
0
696.408
885.211
900
900
900
900
900
900
900
900
726.03
0
0
0
0
0
0
0
0
0
0
0
0
0
673.902
864.977
900
900
900
900
900
888.907
824.046
696.717
357.054
0
0
0
0
0
0
0
0
0
0
0
0
0
500.897
793.049
882.617
900
900
900
892.231
878.683
861.938
788.303
511.399
0
0
0
0
0
0
0
0
0
0
0
0
0
639.463
853.995
900
900
900
900
900
900
900
887.428
623.002
0
0
0
0
0
0
0
0
0
0
0
0
0
692.5
887.507
900
900
900
900
900
900
855.169
730.742
422.251
0
0
0
0
0
0
0
0
0
0
0
0
0
676.411
877.851
900
900
900
900
900
900
900
900
652.255
0
0
0
0
0
0
0
0
0
0
0
0
0
709.15
900
900
900
900
900
900
900
900
900
690.08
0
0
0
0
0
0
0
0
0
0
0
0
0
720.191
900
900
900
900
900
900
900
900
900
683.213
0
0
0
0
0
0
0
0
0
0
0
0
0
664.207
817.8
881.154
900
900
900
900
900
900
889.536
632.388
0
0
0
0
0
0
0
0
0
0
0
0
0
603.725
846.391
900
900
868.823
867.026
859.234
816.897
767.721
620.153
298.635
0
0
0
0
0
0
0
0
0
0
0
0
0
295.011
518.329
676.849
709.335
769.741
834.495
812.233
731.16
690.921
480.269
213.74
0
0
0
0
0
0
0
0
0
0
0
0
0
576.746
834.679
900
900
900
900
900
900
900
857.08
554.633
0
0
0
0
0
0
0
0
0
0
0
0
0
594.375
848.592
900
900
900
900
900
900
900
863.403
554.992
0
0
0
0
0
0
0
0
0
0
0
0
0
593.707
859.533
900
900
900
900
900
900
900
876.846
566.313
0
0
0
0
0
0
0
0
0
0
0
0
0
604.486
869.118
900
900
900
900
900
900
900
877.406
562.772
0
0
0
0
0
0
0
0
0
0
0
0
0
592.674
864.887
900
900
900
900
900
900
900
877.078
554.018
0
0
0
0
0
0
0
0
0
0
0
0
0
606.151
890.238
900
900
900
900
900
900
900
889.861
583.53
0
0
0
0
0
0
0
0
0
0
0
0
0
557.128
864.002
900
900
900
900
900
900
900
885.648
578.641
0
0
0
0
0
0
0
0
0
0
0
0
0
573.15
862.352
900
900
900
900
900
900
895.112
850.66
536.376
0
0
0
0
0
0
0
0
0
0
0
0
0
564.535
854.135
900
900
900
900
900
894.506
876.273
835.084
529.504
0
0
0
0
0
0
0
0
0
0
0
0
0
561.402
859.921
900
900
900
900
900
900
900
850.997
529.306
0
0
0
0
0
0
0
0
0
0
0
0
0
567.418
868.414
900
900
900
900
900
900
900
855.594
533.505
0
0
0
0
0
0
0
0
0
0
0
0
0
539.326
859.413
900
900
900
900
900
900
900
844.397
481.957
0
0
0
0
0
0
0
0
0
0
0
0
0
534.227
854.041
809.207
684.704
643.44
780.885
878.572
883.889
853.016
709
137.116
0
0
0
0
0
0
0
0
0
0
0
0
0
358.187
769.357
878.315
897.527
891.269
884.978
896.494
900
877.675
808.862
501.072
0
0
0
0
0
0
0
0
0
0
0
0
0
526.408
858.826
900
900
900
900
900
900
849.881
732.434
334.579
0
0
0
0
0
0
0
0
0
0
0
0
0
526.533
864.583
900
900
900
900
900
900
900
841.505
492.475
0
0
0
0
0
0
0
0
0
0
0
0
0
476.29
816.768
893.096
900
892.352
889.632
885.431
863.418
794.654
593.376
206.632
0
0
0
0
0
0
0
0
0
0
0
0
0
462.603
764.973
758.329
767.409
763.573
721.934
624.303
568.872
462.015
261.795
40.304
0
0
0
0
0
0
0
0
0
0
0
0
0
13.318
76.702
162.94
262.469
341.055
354.672
307.057
227.612
136.426
52.381
6.027
0
0
0
0
0
0
0
0
0
0
0
0
0
486.937
854.641
900
900
900
900
900
899.469
866.256
784.82
307.288
0
0
0
0
0
0
0
0
0
0
0
0
0
506.846
867.332
900
900
900
900
900
900
900
838.517
486.32
0
0
0
0
0
0
0
0
0
0
0
0
0
565.365
900
900
900
900
900
900
900
900
854.907
516.443
0
0
0
0
0
0
0
0
0
0
0
0
0
522.855
880.5
900
900
900
900
900
900
882.669
826.302
488.802
0
0
0
0
0
0
0
0
0
0
0
0
0
524.994
880.349
900
900
900
900
900
900
886.238
830.832
499.922
0
0
0
0
0
0
0
0
0
0
0
0
0
521.625
877.231
900
900
900
900
900
900
878.094
812.343
474.499
0
0
0
0
0
0
0
0
0
0
0
0
0
513.43
874.778
900
900
900
900
900
899.744
873.715
811.982
479.593
0
0
0
0
0
0
0
0
0
0
0
0
0
529.386
889.253
900
900
900
900
900
900
878.813
818.071
491.979
0
0
0
0
0
0
0
0
0
0
0
0
0
522.979
884.109
900
900
900
900
900
900
890.407
816.268
465.079
0
0
0
0
0
0
0
0
0
0
0
0
0
474.613
857.438
900
900
839.529
813.752
771.739
716.183
629.13
480.66
138.652
0
0
0
0
0
0
0
0
0
0
0
0
0
542.547
900
900
900
900
900
900
900
900
836.713
498.189
0
0
0
0
0
0
0
0
0
0
0
0
0
531.878
900
900
900
900
900
900
900
899.893
824.936
487.308
0
0
0
0
0
0
0
0
0
0
0
0
0
505.232
885.309
900
900
900
900
900
900
883.359
799.334
452.963
0
0
0
0
0
0
0
0
0
0
0
0
0
402.814
812.735
900
900
900
900
900
900
874.715
793.541
455.905
0
0
0
0
0
0
0
0
0
0
0
0
0
502.642
878.703
900
900
900
900
896.927
873.258
826.475
695.755
318.963
0
0
0
0
0
0
0
0
0
0
0
0
0
399.227
796.842
864.533
888.746
897.739
899.723
897.126
885.527
805.425
665.431
327.341
0
0
0
0
0
0
0
0
0
0
0
0
0
370.118
751.168
880.291
900
900
900
891.109
863.545
802.402
670.265
253.073
0
0
0
0
0
0
0
0
0
0
0
0
0
550.896
900
900
900
900
900
900
900
890.361
815.157
506.89
0
0
0
0
0
0
0
0
0
0
0
0
0
540.987
900
900
900
900
900
900
896.683
862.707
769.379
430.064
0
0
0
0
0
0
0
0
0
0
0
0
0
584.474
900
900
900
900
900
900
900
887.318
789.481
372.036
0
0
0
0
0
0
0
0
0
0
0
0
0
530.697
900
900
900
900
900
900
887.69
828.642
682.389
317.923
0
0
0
0
0
0
0
0
0
0
0
0
0
541.805
889.699
900
900
900
900
900
895.267
814.953
537.983
162.819
0
0
0
0
0
0
0
0
0
0
0
0
0
527.728
880.307
900
900
900
900
900
896.463
866.203
788.84
510.403
0
0
0
0
0
0
0
0
0
0
0
0
0
549.776
893.932
900
900
900
900
900
896.426
864.663
783.191
502.895
0
0
0
0
0
0
0
0
0
0
0
0
0
539.372
884.462
900
900
900
900
900
898.363
868.916
788.565
509.488
0
0
0
0
0
0
0
0
0
0
0
0
0
559.017
895.527
900
900
900
900
900
900
873.806
790.567
516.785
0
0
0
0
0
0
0
0
0
0
0
0
0
566.811
900
900
900
900
900
900
900
869.557
776.075
476.111
0
0
0
0
0
0
0
0
0
0
0
0
0
575.947
900
900
900
900
900
900
900
857.891
762.155
489.067
0
0
0
0
0
0
0
0
0
0
0
0
0
559.828
900
900
900
900
900
900
900
889.718
808.735
546.154
0
0
0
0
0
0
0
0
0
0
0
0
0
588.11
891.412
900
900
900
900
900
900
873.214
775.651
484.727
0
0
0
0
0
0
0
0
0
0
0
0
0
614.933
900
900
900
900
900
900
900
889.773
771.271
497.937
0
0
0
0
0
0
0
0
0
0
0
0
0
613.472
900
900
894.03
879.932
887.8
879.575
877.89
854.49
743.737
412.971
0
0
0
0
0
0
0
0
0
0
0
0
0
649.214
900
900
900
900
900
900
900
891.453
813.489
563.532
0
0
0
0
0
0
0
0
0
0
0
0
0
678.108
900
900
900
900
900
900
900
892.063
815.8
565.848
0
0
0
0
0
0
0
0
0
0
0
0
0
666.957
900
900
900
900
900
900
900
889.92
815.471
570.594
0
0
0
0
0
0
0
0
0
0
0
0
0
680.336
900
900
900
900
900
900
900
860.412
820.864
579.135
0
0
0
0
0
0
0
0
0
0
0
0
0
607.194
900
900
900
900
900
900
885.509
821.846
704.821
411.94
0
0
0
0
0
0
0
0
0
0
0
0
0
666.685
900
900
900
900
900
900
900
900
821.097
554.668
0
0
0
0
0
0
0
0
0
0
0
0
0
615.851
889.997
900
900
900
900
900
900
899.27
827.528
541.311
0
0
0
0
0
0
0
0
0
0
0
0
0
747.152
900
900
900
900
900
900
900
900
880.243
640.603
0
0
0
0
0
0
0
0
0
0
0
0
0
777.536
900
900
900
900
900
900
900
900
840.397
609.885
0
0
0
0
0
0
0
0
0
0
0
0
0
745.07
900
900
900
900
900
900
900
896.651
830.353
607.594
0
0
0
0
0
0
0
0
0
0
0
0
0
762.911
900
900
900
900
900
900
900
900
851.708
621.302
0
0
0
0
0
0
0
0
0
0
0
0
0
780.761
900
900
900
900
900
900
900
900
842.766
622.218
0
0
0
0
0
0
0
0
0
0
0
0
0
793.492
900
900
900
900
900
900
900
881.047
814.664
593.862
0
0
0
0
0
0
0
0
0
0
0
0
0
785.661
900
900
900
900
900
900
900
893.367
829.317
619.992
0
0
0
0
0
0
0
0
0
0
0
0
0
795.16
900
900
900
900
900
900
900
900
834.978
612.32
0
0
0
0
0
0
0
0
0
0
0
0
0
837.197
900
900
900
900
900
900
900
900
860.526
632.402
0
0
0
0
0
0
0
0
0
0
0
0
0
882.45
900
900
900
900
900
900
900
900
843.051
618.185
0
0
0
0
0
0
0
0
0
0
0
0
0
870.448
900
900
900
900
900
900
900
900
847.462
634.507
0
0
0
0
0
0
0
0
0
0
0
0
0
885.595
900
900
900
900
900
900
900
900
847.601
641.164
0
0
0
0
0
0
0
0
0
0
0
0
0
893.805
900
900
900
900
900
900
900
900
853.093
644.766
0
0
0
0
0
0
0
0
0
0
0
0
0
870.62
900
900
900
900
900
900
900
900
840.197
621.938
0
0
0
0
0
0
0
0
0
0
0
0
0
850.398
900
900
900
900
900
900
900
878.227
790.713
487.405
0
0
0
0
0
0
0
0
0
0
0
0
0
862.952
900
900
900
900
900
900
900
900
873.635
661.431
0
0
0
0
0
0
0
0
0
0
0
0
0
900
900
900
900
900
900
900
900
900
880.33
688.506
0
0
0
0
0
0
0
0
0
0
0
0
0
877.023
900
900
900
900
900
900
900
900
854.543
642.216
0
0
0
0
0
0
0
0
0
0
0
0
0
888.815
900
900
900
900
900
900
900
900
753.721
334.851
0
0
0
0
0
0
0
0
0
0
0
0
3.849
887.121
900
900
900
900
900
900
900
900
833.642
564.982
0
0
0
0
0
0
0
0
0
0
0
0
0.379
873.11
900
900
900
900
900
900
900
900
835.764
590.79
0
0
0
0
0
0
0
0
0
0
0
0
0
679.014
850.488
900
900
900
900
900
900
881.396
821.761
626.62
0
0
0
0
0
0
0
0
0
0
0
0
0
803.032
900
900
900
900
900
900
900
898.345
841.396
649.573
0
0
0
0
0
0
0
0
0
0
0
0
0
790.867
899.259
900
900
900
900
900
847.537
742.766
528.775
205.8
0
0
0
0
0
0
0
0
0
0
0
0
0
678.233
862.643
900
900
900
890.122
845.356
796.68
705.817
564.358
322.474
0
0
0
0
0
0
0
0
0
0
0
0
1.285
847.317
900
900
900
900
900
900
900
900
864.128
696.05
0.052
0
0
0
0
0
0
0
0
0
0
0
2.269
854.55
900
900
900
900
900
900
900
900
